Jim Lehrer just directed the debate audience ... 30 seconds ... #tweetdebate	^ ^ R V D N N , $ N , #	0.9979 0.9959 0.9992 0.9967 0.9997 0.9963 0.9881 0.9623 0.9930 0.9717 0.9633 0.9767	Jim Lehrer just directed the debate audience ... 30 seconds ... #tweetdebate
more nukes is not the answer #tweetdebate	A N V R D N #	0.8772 0.9788 0.9989 0.9932 0.9959 0.9959 0.9580	more nukes is not the answer #tweetdebate
-1 McCain's off topic on counterpoint about spending cuts #tweetdebate	$ Z P N P N P V N #	0.9540 0.3562 0.4796 0.9674 0.9950 0.9834 0.9909 0.9909 0.5763 0.9578	-1 McCain's off topic on counterpoint about spending cuts    #tweetdebate
" late to the debate , put sweet baby girl to sleep . thank goodness for dvrs . wine in hand . i'm ready ! #tweetdebate "	, A P D N , V A N N P V , V ^ P N , N P N , L A , # ,	0.9872 0.8776 0.9997 0.9992 0.9991 0.9966 0.8948 0.9989 0.9939 0.9974 0.9990 0.6967 0.9991 0.8448 0.4716 0.9983 0.9615 0.9984 0.9379 0.9921 0.9973 0.9984 0.9978 0.9935 0.9971 0.9799 0.9744	"late to the debate, put sweet baby girl to sleep. thank goodness for dvrs. wine in hand. i'm ready! #tweetdebate"
" McCain really shouldn't think off the cuff , he'll paint himself into a corner very quickly #tweetdebate #current "	, ^ R V V T D N , L V O P D N R R # # ,	0.9819 0.9371 0.9971 0.9999 0.9997 0.5278 0.9988 0.9891 0.9992 0.9587 0.9996 0.9827 0.9977 0.9970 0.9977 0.9948 0.7937 0.9049 0.9848 0.9889	"McCain really shouldn't think off the cuff, he'll paint himself into a corner very quickly  #tweetdebate #current"
Bill pissed #tweetdebate he's like ' step up'!	N V # L P , N N	0.6073 0.6045 0.7633 0.9884 0.5657 0.9402 0.5672 0.2593	Bill pissed  #tweetdebate  he's like 'step up'!
McCain -1 for a stunt . Spending freeze is classical BS #tweetdebate	^ $ P D N , V N V A N #	0.9200 0.9831 0.9994 0.9962 0.9984 0.9982 0.9957 0.4546 0.9964 0.9930 0.9806 0.9460	McCain -1 for a stunt. Spending freeze is classical BS #tweetdebate
-1 mccain for promoting nukes and not talking about storage of spent fuel #tweetdebate	$ ^ P V N & R V P N P V N #	0.9581 0.7862 0.9977 0.9831 0.9100 0.9980 0.9987 0.9950 0.9775 0.9985 0.9977 0.6071 0.9288 0.9503	-1 mccain for promoting nukes and not talking about storage of spent fuel #tweetdebate
What the heck is the line graph at the bottom of CNN's screen ? Looks like my pulse ! #tweetdebate	O D N V D N N P D N P Z N , V P D N , #	0.9663 0.9965 0.9901 0.9985 0.9993 0.9933 0.9957 0.9999 0.9994 0.9409 0.9988 0.7739 0.8652 0.9983 0.9957 0.9687 0.9924 0.9983 0.9979 0.9907	What the heck is the line graph at the bottom of CNN's screen? Looks like my pulse! #tweetdebate
can we just use the nuclear power coming off the Sun ? #tweetdebate	V O R V D A N V T D ^ , #	0.9946 0.9892 0.9993 0.9882 0.9990 0.8209 0.9964 0.9981 0.6740 0.9997 0.9404 0.9956 0.9756	can we just use the nuclear power coming off the Sun?  #tweetdebate
Jim Lehrer FTW . #tweetdebate	^ ^ ! , #	0.9979 0.9967 0.6553 0.9967 0.9858	Jim Lehrer FTW. #tweetdebate
Yes Obama I want to hear more about your superiority #current #tweetdebate	! ^ O V P V R P D N # #	0.9757 0.9402 0.9959 0.9999 0.9955 0.9912 0.6704 0.9983 0.9901 0.9995 0.8639 0.9963	Yes Obama I want to hear more about your superiority  #current #tweetdebate
+3 Obama #tweetdebate putting priority on children and education	$ ^ ^ V N P N & N	0.9675 0.9823 0.6036 0.9747 0.9919 0.9941 0.7856 0.9984 0.9954	+3 Obama #tweetdebate  putting priority on children and education
McCain -2 Nuclear power is limited too dude ! By 2050 we are out of Uranium ! And your power plant is done in 2030 #tweetdebate	^ $ A N V A R N , P $ O V P P N , & D N N V V P $ #	0.9397 0.9596 0.4570 0.9990 0.9957 0.9536 0.9401 0.7762 0.9989 0.9911 0.9488 0.9949 0.9999 0.7759 0.9902 0.4984 0.9988 0.9993 0.9407 0.9937 0.9663 0.9973 0.9180 0.9619 0.9747 0.9623	McCain -2 Nuclear power is limited too dude! By 2050 we are out of Uranium! And your power plant is done in 2030 #tweetdebate
" Obama +1 for a clear , responsible answer to the empty-headed spending freeze #tweetdebate "	, ^ $ P D A , A N P D A V V # ,	0.9784 0.9859 0.4849 0.9992 0.9944 0.9913 0.9985 0.8324 0.9625 0.9995 0.9985 0.9472 0.8058 0.7120 0.8509 0.9931	"Obama +1 for a clear, responsible answer to the empty-headed spending freeze #tweetdebate"
Lerher is bringing the heat w/ questions . #current #tweetdebate	^ V V D ^ P N , # #	0.7482 0.9956 0.9977 0.9997 0.6973 0.8805 0.9977 0.9983 0.9532 0.9960	Lerher is bringing the heat w/ questions. #current #tweetdebate
great examples by Obama #tweetdebate	A N P ^ #	0.9926 0.9986 0.9988 0.9985 0.9402	great examples by Obama #tweetdebate
Roosevelt again . shit . he needs to throw down #tweetdebate	^ R , N , O V P V T #	0.9399 0.9414 0.9946 0.9233 0.9973 0.9969 0.9995 0.9944 0.9969 0.8071 0.9450	Roosevelt again. shit. he needs to throw down  #tweetdebate
" @tikva -- totally , you should tweet that to #tweetdebate "	, @ , R , O V V O P # ,	0.9203 0.9968 0.7585 0.9928 0.9965 0.9985 0.9991 0.9973 0.7254 0.9830 0.6643 0.9850	"@tikva -- totally, you should tweet that to #tweetdebate"
#current #tweetdebate can I vote for Jim Lehrer ?	# # V O V P ^ ^ ,	0.9448 0.9540 0.9969 0.9965 0.9983 0.9952 0.9996 0.9987 0.9973	#current #tweetdebate can I vote for Jim Lehrer?
lehrer constantly rephrasing questions - mccain rambles too much to cover his talking points . -1 mccain #tweetdebate	^ R V N , ^ V R A P V D N N , $ ^ #	0.8779 0.9922 0.9607 0.9870 0.9070 0.8418 0.9693 0.9988 0.7087 0.9954 0.9917 0.9664 0.8578 0.9894 0.9972 0.9702 0.6530 0.9444	lehrer constantly rephrasing questions - mccain rambles too much to cover his talking points. -1 mccain #tweetdebate
Obama +3 comparing plans to rosevelt's accomplishments #tweetdebate	^ $ V N P Z N #	0.9807 0.9449 0.9785 0.9355 0.9990 0.8479 0.9743 0.9522	Obama +3 comparing plans to rosevelt's accomplishments #tweetdebate
" -1 pt for Jim Leher for asking a stupid question : "" will the economic failure change the way you rule as president ? "" uh ... YEAH . #tweetdebate "	, $ N P ^ ^ P V D A N , , V D A N V D N O V P N , , ! , ! , # ,	0.9811 0.9715 0.9571 0.9995 0.9994 0.9988 0.9977 0.9989 0.9968 0.9994 0.9994 0.9243 0.9554 0.9988 0.9985 0.8448 0.9991 0.7312 0.9994 0.9492 0.9608 0.8630 0.9628 0.9624 0.9919 0.7764 0.8070 0.8053 0.9985 0.9959 0.9529 0.9901	"-1 pt for Jim Leher for asking a stupid question: ""will the economic failure change the way you rule as president?"" uh...YEAH. #tweetdebate"
" ok , turning off twitter -- i can't concentrate on watching and read the streams of 30842 tweets per second ! #current #debate08 #tweetdebate "	, ! , V T ^ , O V V P V & V D N P $ N P A , # # # ,	0.9837 0.9092 0.9972 0.9976 0.7013 0.9608 0.9558 0.9764 0.9999 0.9972 0.8853 0.8759 0.9959 0.9975 0.9993 0.9989 0.9965 0.6083 0.8739 0.7939 0.7695 0.9985 0.9792 0.9926 0.9935 0.9864	"ok, turning off twitter -- i can't concentrate on watching and read the streams of 30842 tweets per second! #current #debate08 #tweetdebate"
" That's a great answer Barack ! #obama #current , #debate08 , #tweetdebate "	, L D A N ^ , # # , # , # ,	0.9915 0.9940 0.9878 0.9977 0.9601 0.6153 0.9846 0.9366 0.9197 0.9933 0.5835 0.9882 0.9288 0.9950	"That's a great answer Barack! #obama #current, #debate08, #tweetdebate"
@orbitaldiamonds IKR ? Absolutely ridiculous .	@ ! , R A ,	0.9989 0.9533 0.9984 0.9998 0.9993 0.9983	@orbitaldiamonds IKR? Absolutely ridiculous.
@JustinGunn this is the coolest thing I've seen on TV since the pilot episode of Heroes :-)	@ O V D A N L V P N P D N N P ^ E	0.9992 0.9744 0.9990 0.9995 0.9954 0.9986 0.9743 0.9962 0.9343 0.9202 0.9991 0.9990 0.9824 0.9982 0.9984 0.9652 0.9898	@JustinGunn this is the coolest thing I've seen on TV since the pilot episode of Heroes :-)
" Obama +1 for first to bring up "" values #tweetdebate "	, ^ $ P A P V T , N # ,	0.9784 0.9859 0.4849 0.9927 0.9314 0.9984 1.0000 0.9832 0.9770 0.9402 0.8903 0.9850	"Obama +1 for first to bring up ""values #tweetdebate"
@rodbegbie Thank you ! Just saw my tweet go by on Current . I'm so happy	@ V O , R V D N V P P A , L R A	0.9989 0.9722 0.9979 0.9996 0.9988 0.9993 0.9747 0.9510 0.9845 0.8295 0.9256 0.8898 0.9988 0.9969 0.8414 0.9793	@rodbegbie Thank you!  Just saw  my tweet go by on Current.  I'm so happy
" #tweetdebate -Google for government-uh , did anyone vote against that ? Voice votes on slam dunk legislation isn't a record of accomplishment "	, # G P N , V N V P O , N N P N N N V D N P N ,	0.9743 0.9328 0.3089 0.9988 0.6273 0.9956 0.9960 0.8365 0.9134 0.9931 0.8480 0.9969 0.5483 0.9077 0.9959 0.8340 0.9579 0.9992 0.9988 0.9978 0.9890 0.9963 0.9930 0.9955	"#tweetdebate -Google for government-uh, did anyone vote against that?  Voice votes on slam dunk legislation isn't a record of accomplishment"
Spending freeze ? Really McCain ? #tweetdebate	V V , R ^ , #	0.9929 0.6007 0.9973 0.9939 0.9369 0.9924 0.9797	Spending freeze? Really McCain? #tweetdebate
" @current Google versus terrorists , who wins ? Google will straight track those bastards ... #current "	, @ ^ P N , O V , ^ V A N D N , # ,	0.9203 0.9983 0.9728 0.2128 0.9872 0.9978 0.9966 0.9562 0.9987 0.9695 0.9924 0.5800 0.9868 0.9445 0.9989 0.9712 0.8984 0.9943	"@current Google versus terrorists, who wins?  Google will straight track those bastards... #current"
#tweetdebate agree with Obama - McCain hatchett job -ive step . We need a scalpel . Granularity of growth argument .	# V P ^ , ^ ^ N L N , O V D N , N P N N ,	0.6619 0.9954 0.9979 0.9988 0.8795 0.9826 0.8808 0.7647 0.3308 0.5272 0.9983 0.9977 0.9994 0.9958 0.9568 0.9979 0.7729 0.9926 0.9661 0.9947 0.9972	#tweetdebate agree with Obama - McCain hatchett job -ive step. We need a scalpel. Granularity of growth argument.
" @Condoulo oh boy good point , I doubt I would vote for her milf GMilf etc self anyway . "	, @ ! N A N , O V O V V P D N ^ ^ N R , ,	0.9203 0.9966 0.9884 0.8677 0.9945 0.9952 0.9981 0.9229 0.9652 0.9986 0.9999 0.9977 0.9979 0.8969 0.9872 0.4458 0.8451 0.9884 0.9771 0.9963 0.9576	"@Condoulo oh boy good point, I doubt I would vote for her milf GMilf etc self anyway."
+3 Obama for quoteable . Mccain is a hatchet I am a scapel comment . #tweetdebate	$ ^ P ^ , ^ V D N O V D N V , #	0.9675 0.9943 0.9970 0.6430 0.9869 0.9668 0.9991 0.9985 0.9989 0.9875 0.9994 0.9826 0.4643 0.5052 0.9984 0.9890	+3 Obama for quoteable. Mccain is a hatchet I am a scapel comment. #tweetdebate
At least Obama is stressing this healthcare issue #tweetdebate	P A ^ V V D N N #	0.9837 0.9781 0.9972 0.9980 0.9992 0.9811 0.9581 0.9895 0.9574	At least Obama is stressing this healthcare issue #tweetdebate
+2 Obama for clearly articulating that he will cut spending and saying how . #tweetdebate	$ ^ P R V P O V V V & V R , #	0.9720 0.9943 0.9952 0.9454 0.9542 0.9481 0.9984 0.9994 0.9649 0.9653 0.9942 0.9982 0.9956 0.9969 0.9892	+2 Obama for clearly articulating that he will cut spending and saying how. #tweetdebate
McCain -3 for total nonsense #tweetdebate	^ $ P A N #	0.9397 0.9867 0.9937 0.9555 0.9933 0.9427	McCain -3 for total nonsense #tweetdebate
Obama - spending on healthcare -- he couldn't admit that this spending must stop ! #current #tweetdebate	^ , V P N , O V V P O V V V , # #	0.9830 0.9470 0.9944 0.9298 0.9786 0.9496 0.9929 0.9999 0.9998 0.8427 0.5087 0.9916 0.9746 0.9839 0.9973 0.9838 0.9963	Obama - spending on healthcare--he couldn't admit that this spending must stop!   #current #tweetdebate
-1 McCain for not having a clue how many people can't afford a doctor at all #tweetdebate	$ ^ P R V D N R A N V V D N P D #	0.9448 0.9543 0.9943 0.9798 0.9997 0.9984 0.9924 0.9987 0.9904 0.9994 0.9994 0.9997 0.9980 0.9995 0.9997 0.9461 0.7766	-1 McCain for not having a clue how many people can't afford a doctor at all #tweetdebate
McCain -1 for evading question on what to cut #tweetdebate	^ $ P V N P O P V #	0.9200 0.9831 0.9984 0.9910 0.9749 0.9945 0.9959 0.9923 0.7394 0.8937	McCain -1 for evading question on what to cut #tweetdebate
both -2 for saying the same thing over and over again . I know it's because people won't get it otherwise . People -3 ??? #tweetdebate	D $ P V D A N P & R R , O V L P N V V O R , N $ , #	0.6277 0.9941 0.9966 0.9987 0.9997 0.9962 0.9978 0.8202 0.9975 0.5210 0.9955 0.9977 0.9983 0.9994 0.9985 0.9892 0.9946 0.9818 1.0000 0.9923 0.9851 0.9947 0.9865 0.9592 0.9894 0.9768	both -2 for saying the same thing over and over again. I know it's because people won't get it otherwise. People -3 ??? #tweetdebate
+10 to Obama for pointing out that he will not leave out healthcare on a spending contraction #tweetdebate	$ P ^ P V T P O V R V T N P D N N #	0.9879 0.9980 0.9966 0.9984 0.9987 0.6736 0.9284 0.9984 0.9992 0.9955 0.9972 0.6291 0.9887 0.9974 0.9907 0.5136 0.9979 0.9535	+10 to Obama for pointing out that he will not leave out healthcare on a spending contraction #tweetdebate
#tweetdebate - McCain calls for a spending freeze ! - that's what conservatives ( and other fiscally responsible Americans ) want to hear .	# , ^ V P D N V , , L O N , & A R A N , V P V ,	0.8409 0.9027 0.9739 0.9167 0.9985 0.9905 0.4894 0.5232 0.9899 0.8352 0.9946 0.7864 0.9990 0.9906 0.9987 0.9722 0.9870 0.9926 0.6419 0.9931 0.9954 0.9968 0.9849 0.9970	#tweetdebate - McCain calls for a spending freeze! - that's what conservatives (and other fiscally responsible Americans) want to hear.
#tweetdebate +3 for Obama ... spending freeze is you're using a hatchet when you need a scapel	# $ P ^ , V N V L V D N R O V D N	0.8559 0.9929 0.9992 0.9876 0.9630 0.9958 0.4546 0.9987 0.9579 0.9983 0.9982 0.9966 0.9709 0.9993 0.9994 0.9751 0.4152	#tweetdebate +3 for Obama... spending freeze is you're using a hatchet when you need a scapel
obama +2 for not reacting with mccain-like annoying smile while listening #tweetdebate	^ $ P R V P ^ A N P V #	0.9548 0.9885 0.9955 0.9849 0.9994 0.9988 0.6870 0.9001 0.9676 0.9685 0.9517 0.9419	obama +2 for not reacting with mccain-like annoying smile while listening #tweetdebate
+3 obama #tweetdebate for mentioning health care first . where IS that issue in all this discussion of priorities ?? McCain has no plan	$ ^ ^ P V N V A , R V D N P D D N P N , ^ V D N	0.9675 0.8076 0.5557 0.9976 0.9897 0.9852 0.4922 0.7929 0.9977 0.9344 0.9972 0.6867 0.9811 0.9970 0.7271 0.9864 0.9998 0.9947 0.9877 0.9886 0.9619 0.9976 0.9743 0.9946	+3 obama #tweetdebate for mentioning health care first. where IS that issue in all this discussion of priorities ?? McCain has no plan
" #current #tweetdebate people without healthcare don't have those decisions to make , McCain . "	, # # N P N V V D N P V , ^ , ,	0.9787 0.9390 0.9689 0.9965 0.9981 0.9803 0.9986 0.9999 0.9912 0.9991 0.9989 0.9864 0.9970 0.9762 0.9951 0.9849	"#current #tweetdebate people without healthcare don't have those decisions to make, McCain."
-1 mccain for promoting nukes and not talking about storage of spent fuel #tweetdebate	$ ^ P V N & R V P N P V N #	0.9581 0.7862 0.9977 0.9831 0.9100 0.9980 0.9987 0.9950 0.9775 0.9985 0.9977 0.6071 0.9288 0.9503	-1 mccain for promoting nukes and not talking about storage of spent fuel #tweetdebate
" Cut spending , Cut spending Cut spending Cut spending Cut spending :S #tweetdebate #current "	, V V , V V V V V V V V E # # ,	0.9880 0.8446 0.9750 0.9965 0.8067 0.9929 0.8195 0.9929 0.8195 0.9929 0.8195 0.9714 0.9949 0.9456 0.9879 0.9943	"Cut spending, Cut spending Cut spending Cut spending Cut spending :S  #tweetdebate #current"
" #tweetdebate McCain -2 broken record "" cut spending "" . Big "" duh "" ... "	, # ^ $ A N , V V , , A , ! , , ,	0.9743 0.9354 0.9663 0.9665 0.6472 0.9786 0.9854 0.6048 0.9766 0.9821 0.9961 0.7448 0.9850 0.9072 0.9695 0.7824 0.9881	"#tweetdebate McCain -2 broken record ""cut spending"". Big ""duh""..."
@usermac if McCain is a cool beverage it's a plastic tumbler of prune juice . So unpleasant and cramp inducing .	@ P ^ V D A N L D A N P V N , R A & N V ,	0.9988 0.9979 0.9930 0.9991 0.9964 0.9761 0.9958 0.9908 0.9970 0.7204 0.9993 0.9985 0.7662 0.9897 0.9991 0.8911 0.9976 0.9978 0.9688 0.9506 0.9971	@usermac if McCain is a cool beverage it's a plastic tumbler of prune juice.  So unpleasant and cramp inducing.
" #tweetdebate we can handle banks over to the federal government , but not healthcare ? "	, # O V V N P P D A N , & R N , ,	0.9743 0.9163 0.9972 0.9997 0.9992 0.9900 0.9135 0.9908 0.9988 0.8232 0.9925 0.9983 0.9934 0.9986 0.9477 0.9966 0.9288	"#tweetdebate we can handle banks over to the federal government, but not healthcare?"
@Condoulo but I do like @phillyd sxephil's plan of her hot legs . That's a good youtube video	@ & O V P @ Z N P D A N , L D A ^ N	0.9979 0.9970 0.9993 0.9999 0.8844 0.9962 0.7193 0.9725 0.9986 0.9598 0.9148 0.9985 0.9978 0.9953 0.9873 0.9954 0.8457 0.9897	@Condoulo but I do like @phillyd sxephil's plan of her hot legs. That's a good youtube video
Mccain +2 for dinging Obama on his high-cost health care policy #tweetdebate	^ $ P V ^ P D A N N N #	0.9546 0.9885 0.9974 0.8250 0.9919 0.9968 0.9981 0.9793 0.9973 0.7746 0.9956 0.9611	Mccain +2 for dinging Obama on his high-cost health care policy #tweetdebate
#tweetdebate come talk about the debate over at : http://ping.fm/7D9SW	# V V P D N P P , U	0.8012 0.9882 0.9941 0.9981 0.9994 0.9988 0.8520 0.7368 0.7908 0.9959	#tweetdebate come talk about the debate over at: http://ping.fm/7D9SW
@current #current Spending got out of control under REPUBLICAN presidency .	@ # V V T P N P ^ N ,	0.9993 0.7400 0.9767 0.9976 0.5290 0.9813 0.9917 0.9960 0.7940 0.9943 0.9986	@current #current Spending got out of control under REPUBLICAN presidency.
@Laurie2 line graph at CNN is focus groups agreement to what is being said right now #tweetdebate	@ N N P ^ V V N N P O V V V R R #	0.9937 0.9706 0.9961 0.9995 0.9880 0.9918 0.5191 0.9352 0.9357 0.9987 0.9985 0.9979 0.9773 0.9857 0.8556 0.9942 0.9622	@Laurie2 line graph at CNN is focus groups agreement to what is being said right now #tweetdebate
" #tweetdebate - McCain calls for all energy alternatives , including Nuclear ! McCain also says Climate Change . Boo . "	, # , ^ V P D N N , V N , ^ R V N N , N , ,	0.9743 0.8874 0.8226 0.9699 0.9143 0.9987 0.9937 0.9647 0.9984 0.9982 0.9731 0.4459 0.9973 0.7453 0.9829 0.9982 0.9133 0.9767 0.9973 0.6030 0.9967 0.9744	"#tweetdebate - McCain calls for all energy alternatives, including Nuclear!  McCain also says Climate Change.  Boo."
I think Obama miscalculated with not supporting a safe nuclear power program . #tweetdebate	O V ^ V P R V D A A N N , #	0.9982 0.9996 0.9961 0.9769 0.9930 0.9684 0.9987 0.9982 0.9279 0.7101 0.9962 0.9970 0.9960 0.9885	I think Obama miscalculated with not supporting a safe nuclear power program. #tweetdebate
McCain -3 for another complete mischaracterization of reality ( debt to china is utterly irrelevant ) #tweetdebate	^ $ P D A N P N , N P ^ V R A , #	0.9397 0.9867 0.9996 0.9898 0.7319 0.9729 0.9932 0.9904 0.9895 0.9569 0.9994 0.9484 0.9886 0.9998 0.9994 0.9866 0.9778	McCain -3 for another complete mischaracterization of reality (debt to china is utterly irrelevant) #tweetdebate
McCain +1 spending china #tweetdebate	^ $ V ^ #	0.8670 0.3530 0.9800 0.7262 0.9369	McCain +1 spending china #tweetdebate
" @theebayk1d No ..... we will end up with a conservative who supports drilling here in the US as we go to alternatives , second ammendment , etc "	, @ ! , O V V T P D A O V N R P D ^ P O V P N , A N , G ,	0.9203 0.9979 0.9036 0.9982 0.9973 0.9993 0.9581 0.9831 0.9990 0.9978 0.8012 0.9911 0.9986 0.7607 0.9622 0.9979 0.9951 0.8635 0.9838 0.9991 0.9991 0.9861 0.9103 0.9981 0.9778 0.9989 0.9935 0.6217 0.9620	"@theebayk1d No..... we will end up with a conservative who supports drilling here in the US as we go to alternatives, second ammendment, etc"
